"CSID","licence_number","model_id","buy_year","branch_id","color_id"
66270,53511510,639,2017,550,4
66271,53686722,687,2021,929,1
66272,91094096,421,2020,379,5
66273,56474613,159,2019,713,1
66274,19802493,248,2020,12,3
66275,70339247,911,2017,332,2
66276,88785089,582,2017,132,2
66277,40204247,60,2018,508,2
66278,73026446,938,2018,642,1
66279,62829492,593,2020,228,1
66280,29900761,485,2018,837,5
66281,11505975,629,2022,770,6
66282,39956749,714,2021,413,4
66283,98922566,228,2017,30,4
66284,43350275,967,2018,579,4
66285,89057130,880,2019,904,5
66286,92182671,837,2018,224,5
66287,58514805,340,2017,759,2
66288,10884780,497,2021,523,4
66289,10485178,46,2018,911,4
66290,95534277,241,2021,286,3
66291,98835899,2,2018,430,4
66292,12686156,756,2019,390,6
66293,19313314,936,2020,653,3
66294,28000745,718,2020,514,3
66295,95103019,293,2022,427,6
66296,27602223,681,2022,638,2
66297,79941999,667,2018,629,5
66298,77418562,656,2017,397,3
66299,81383100,834,2019,737,2
66300,63588573,580,2019,766,4
66301,34740334,539,2018,725,5
66302,27230831,813,2018,533,2
66303,98987762,573,2018,499,4
66304,71289633,1033,2018,925,3
66305,74815346,739,2019,914,2
66306,73115401,633,2022,186,1
66307,53385311,832,2017,454,3
66308,65497948,896,2022,738,5
66309,97590978,270,2019,972,6
66310,70789728,814,2021,718,1
66311,65296432,343,2020,633,2
66312,79603607,1138,2022,706,1
66313,81905323,63,2018,212,4
66314,99612109,673,2021,446,1
66315,61345215,1121,2017,855,6
66316,64069481,729,2017,491,3
66317,63744428,74,2017,561,2
66318,30969959,375,2017,393,2
66319,79175196,224,2022,343,5
66320,35379397,506,2017,712,1
66321,58793392,987,2022,326,2
66322,72034279,701,2017,675,1
66323,62449267,501,2022,160,3
66324,39385473,989,2018,731,1
66325,27186836,62,2017,750,1
66326,60084021,360,2017,593,1
66327,74898116,768,2022,497,3
66328,50247304,606,2020,642,2
66329,20187578,365,2022,743,2
66330,21758431,728,2017,94,2
66331,29556285,611,2018,216,2
66332,13187945,202,2022,233,2
66333,47403374,853,2020,767,3
66334,49026826,216,2019,30,1
66335,28736853,952,2018,708,1
66336,58817428,1032,2017,449,1
66337,54219468,124,2017,274,1
66338,74415540,1000,2019,198,5
66339,80166064,308,2021,113,3
66340,31675266,1087,2022,459,6
66341,38496279,700,2018,444,2
66342,52717719,802,2019,215,5
66343,75431856,863,2021,42,4
66344,27836597,772,2017,84,1
66345,66090481,770,2018,736,2
66346,16999573,706,2020,585,2
66347,67682501,293,2022,550,6
66348,21538995,21,2018,984,2
66349,80106296,172,2019,641,3
66350,16099016,977,2021,313,10
66351,45892089,1099,2021,160,2
66352,96592650,251,2020,979,1
66353,37690351,511,2018,643,1
66354,16334124,802,2022,898,2
66355,93924991,92,2018,395,4
66356,75259741,997,2017,767,1
66357,92846610,887,2022,28,2
66358,72352270,16,2022,248,2
66359,19900908,552,2019,216,1
66360,11562801,719,2019,882,6
66361,77100243,187,2018,519,2
66362,92418832,49,2018,777,2
66363,71395315,998,2017,804,5
66364,84999067,876,2017,72,3
66365,45757980,323,2017,796,4
66366,59461014,863,2021,440,2
66367,41415856,189,2019,513,3
66368,80827055,338,2017,214,4
66369,24309186,1041,2022,729,1
66370,77223164,314,2018,238,5
66371,57557932,74,2022,789,5
66372,11957900,388,2017,959,3
66373,64516531,778,2019,79,3
66374,73214449,812,2021,689,1
66375,76037294,915,2022,508,6
66376,38095621,299,2017,930,4
66377,63649913,333,2021,374,2
66378,89104002,755,2021,823,10
66379,95157222,385,2017,392,2
66380,84774488,485,2022,91,1
66381,71177052,999,2022,368,1
66382,27083625,988,2017,720,2
66383,35895071,752,2022,405,6
66384,34845437,636,2022,481,3
66385,51469150,789,2022,177,3
66386,50575046,19,2018,589,1
66387,42477916,840,2020,617,1
66388,36332676,349,2022,614,5
66389,12481472,695,2022,691,4
66390,38605342,931,2022,134,4
66391,37709514,265,2022,37,5
66392,92507096,663,2018,95,3
66393,72217736,690,2022,85,4
66394,20096798,323,2020,719,2
66395,28759805,1006,2020,934,3
66396,77537646,314,2017,793,2
66397,99753534,723,2019,310,4
66398,55562913,1120,2018,86,2
66399,76805449,634,2022,622,1
66400,95543176,232,2021,80,3
66401,50221558,560,2017,776,5
66402,54287859,1114,2018,691,1
66403,62174808,825,2018,445,2
66404,22325778,650,2017,60,2
66405,63342012,726,2021,513,4
66406,10907415,538,2021,661,6
66407,34664060,361,2022,730,3
66408,75351598,588,2022,970,1
66409,32278002,898,2017,742,3
66410,55792939,396,2018,814,5
66411,97407183,976,2018,470,2
66412,15687719,617,2019,292,2
66413,83777677,435,2022,432,6
66414,32617323,317,2020,937,3
66415,21048690,1127,2019,304,1
66416,92801571,692,2020,860,1
66417,54026558,155,2017,934,4
66418,88409961,42,2022,647,1
66419,91012171,977,2019,474,3
66420,48957110,877,2019,304,2
66421,65385763,717,2018,694,11
66422,11091315,531,2018,780,2
66423,74680134,387,2019,420,2
66424,62510268,1053,2021,128,3
66425,94987245,762,2022,883,4
66426,32197806,556,2018,565,1
66427,15093802,443,2019,225,3
66428,71319604,580,2020,869,8
66429,82588031,971,2021,362,1
66430,80924931,674,2020,582,2
66431,20820901,238,2019,443,7
66432,61452582,22,2022,661,5
66433,22708723,888,2017,978,4
66434,62003342,234,2017,747,6
66435,46890259,404,2022,9,5
66436,44795584,424,2021,519,4
66437,97970699,499,2022,524,4
66438,27342447,396,2020,114,5
66439,98000372,1062,2021,936,2
66440,14500964,246,2020,145,6
66441,50861193,30,2018,527,3
66442,85101611,359,2022,784,2
66443,37027299,178,2018,260,1
66444,61880332,1016,2020,681,1
66445,19657742,207,2022,666,5
66446,85675735,1013,2021,75,2
66447,43974658,284,2019,10,2
66448,71451628,438,2020,485,5
66449,61857050,1029,2017,824,1
66450,99499583,242,2022,731,4
66451,67233279,368,2020,756,3
66452,88716805,27,2017,568,3
66453,12957741,261,2017,623,1
66454,87932853,978,2019,694,5
66455,89405486,435,2020,472,5
66456,12666952,417,2021,113,4
66457,50153883,730,2017,65,1
66458,50719732,1032,2021,399,1
66459,26917328,417,2019,299,3
66460,47117970,82,2018,331,3
66461,15338395,442,2020,463,4
66462,85592977,775,2021,358,1
66463,82433934,246,2018,38,3
66464,20299316,761,2017,457,5
66465,79974498,684,2019,958,2
66466,16263226,764,2022,750,2
66467,53951740,0,2021,493,2
66468,15003139,5,2022,983,1
66469,26171492,406,2017,194,1
66470,47882563,82,2020,493,3
66471,32661716,447,2019,428,1
66472,99170919,788,2019,450,4
66473,50583888,831,2020,752,2
66474,30270647,218,2017,407,3
66475,34820829,137,2018,859,1
66476,54768610,358,2017,410,5
66477,24714575,576,2021,717,2
66478,43941628,1066,2019,842,1
66479,89982315,462,2021,805,1
66480,37936699,843,2022,241,5
66481,94983728,753,2017,776,3
66482,49642660,21,2019,481,2
66483,47090298,445,2017,237,2
66484,81672151,1033,2017,768,9
66485,23480324,896,2022,807,7
66486,45350856,580,2019,995,2
66487,19977990,820,2017,145,3
66488,23909126,651,2022,327,1
66489,73584283,526,2017,128,12
66490,72261664,32,2020,862,4
66491,55433710,152,2020,998,5
66492,69039061,126,2021,407,5
66493,31473961,1047,2019,996,2
66494,93999348,56,2021,978,4
66495,95461948,508,2022,48,2
66496,65783918,423,2022,814,3
66497,70807116,931,2021,576,2
66498,38130416,314,2021,156,5
66499,16444286,1045,2019,329,4
66500,42015654,1117,2019,658,2
66501,66215403,126,2017,65,4
66502,34482116,222,2022,564,9
66503,15618129,822,2020,971,5
66504,94701343,825,2019,127,3
66505,67480727,1051,2020,67,3
66506,46158193,182,2022,713,4
66507,18083211,641,2019,215,2
66508,65672886,990,2018,867,3
66509,52274107,53,2020,200,7
66510,99485477,763,2018,78,2
66511,14422427,152,2022,759,5
66512,19363660,570,2021,51,3
66513,44231888,327,2017,532,3
66514,25391977,868,2021,1,4
66515,59859786,1065,2018,462,3
66516,97321738,342,2021,522,5
66517,77536570,999,2022,259,4
66518,79750234,265,2017,1000,2
66519,85396578,232,2021,91,2
66520,95455597,622,2019,578,1
66521,88108546,1055,2021,530,2
66522,70090014,477,2021,274,6
66523,33423877,122,2022,615,5
66524,24629213,890,2019,261,4
66525,14355394,1128,2017,554,2
66526,45440599,942,2021,746,4
66527,25723457,326,2020,842,4
66528,74681260,926,2018,115,3
66529,37903652,940,2020,852,2
66530,87119984,623,2022,187,4
66531,79754872,383,2019,151,3
66532,58980102,652,2021,524,2
66533,53927495,311,2022,475,4
66534,97611292,954,2021,171,2
66535,24664541,465,2022,862,1
66536,53163196,332,2017,497,4
66537,97904591,410,2020,949,4
66538,60989780,870,2018,202,5
66539,69367628,528,2018,398,4
66540,30550419,390,2022,550,2
66541,40718480,731,2018,194,1
66542,23054552,949,2022,303,4
66543,48773780,354,2022,485,1
66544,11591341,68,2018,875,3
66545,37853043,135,2019,633,6
66546,13649072,274,2018,543,1
66547,25546087,65,2021,593,3
66548,77847763,246,2019,157,3
66549,70167614,625,2017,479,2
66550,15207129,299,2022,20,1
66551,32023147,658,2019,935,1
66552,76902792,141,2019,604,5
66553,24381872,213,2019,217,2
66554,11687922,721,2022,166,6
66555,59909478,699,2020,91,5
66556,60557888,257,2022,167,5
66557,74958591,827,2022,523,4
66558,27300223,266,2021,760,5
66559,24489447,467,2021,345,6
66560,40997965,340,2020,829,5
66561,73876128,248,2019,96,4
66562,73033597,1122,2018,146,1
66563,50063577,761,2017,452,5
66564,14379734,1070,2021,924,1
66565,99506051,616,2021,928,3
66566,65450311,350,2019,916,3
66567,88766505,938,2019,177,1
66568,33167797,865,2017,568,2
66569,83801977,349,2017,414,1
66570,50991470,1056,2017,815,2
66571,64516552,506,2022,45,4
66572,62516805,600,2022,146,6
66573,35208520,923,2017,118,6
66574,91192499,161,2019,760,6
66575,13518208,999,2021,128,4
66576,45581770,453,2018,486,3
66577,15532305,1022,2020,781,3
66578,63477844,306,2020,685,4
66579,66811893,408,2020,74,5
66580,66887940,416,2020,852,1
66581,23099625,716,2019,307,5
66582,36848298,54,2020,451,3
66583,75107140,634,2021,196,1
66584,96373645,799,2022,48,2
66585,69103510,1137,2021,905,2
66586,17769722,900,2018,905,3
66587,71480657,422,2018,465,6
66588,48359247,572,2022,742,2
66589,91691290,915,2018,108,2
66590,89729673,999,2021,33,1
66591,48613191,1122,2018,76,1
66592,13115631,1004,2018,632,5
66593,98395177,1115,2021,583,2
66594,73472545,849,2021,592,2
66595,34751869,434,2019,281,2
66596,53574246,152,2021,413,1
66597,24149813,747,2020,966,3
66598,15011841,34,2018,40,4
66599,27719691,386,2021,880,6
66600,33937886,113,2022,904,2
66601,56714745,505,2020,339,2
66602,59738214,1082,2021,235,1
66603,99354197,895,2022,177,5
66604,57328454,465,2022,700,4
66605,22693189,868,2017,499,1
66606,60574236,14,2020,117,5
66607,55946305,1004,2020,381,5
66608,77477374,634,2018,261,2
66609,46301488,511,2021,23,4
66610,66563551,311,2022,803,2
66611,31202375,242,2020,110,2
66612,26481395,260,2018,174,2
66613,59249390,178,2019,988,4
66614,11676412,1033,2020,878,5
66615,35729151,1091,2020,213,1
66616,64986371,859,2017,755,2
66617,96314294,839,2021,710,2
66618,77337586,559,2019,515,3
66619,96362080,958,2022,968,1
66620,54284063,353,2018,370,1
66621,38176979,775,2017,543,1
66622,29805131,900,2017,882,7
66623,25238023,421,2018,769,1
66624,73451883,213,2022,258,2
66625,39245609,1052,2017,880,1
66626,89760087,150,2020,45,6
66627,70392254,1033,2022,773,2
66628,57129233,1118,2017,955,2
66629,28596435,674,2022,489,7
66630,48716709,397,2022,787,2
66631,35299875,128,2017,402,3
66632,14182678,815,2020,866,4
66633,94775800,979,2020,31,4
66634,17135583,853,2017,309,3
66635,84277680,394,2018,944,1
66636,95680047,347,2018,535,5
66637,48197831,79,2019,713,1
66638,82016216,971,2017,741,2
66639,33808787,301,2019,592,3
66640,41561460,846,2018,764,3
66641,60598839,436,2017,132,5
66642,82308834,420,2021,777,3
66643,51500058,649,2017,851,2
66644,16987497,303,2019,277,6
66645,18204282,551,2019,841,3
66646,11236616,166,2022,449,4
66647,41965843,99,2017,575,4
66648,18175906,583,2020,315,3
66649,49651448,301,2021,138,5
66650,73379662,449,2019,402,2
66651,69303434,368,2018,436,6
66652,68022729,421,2022,804,3
66653,97487161,300,2020,236,1
66654,52283652,266,2018,361,2
66655,29020003,1115,2017,487,1
66656,15401039,1039,2019,336,5
66657,89357769,135,2020,570,1
66658,47386394,1002,2018,611,1
66659,47854367,724,2019,599,2
66660,34080382,904,2017,890,4
66661,41592888,314,2020,896,3
66662,46030029,891,2022,955,11
66663,51429116,646,2018,512,1
66664,68538262,402,2017,764,3
66665,19131697,1096,2020,542,2
66666,12428650,1008,2018,465,2
66667,92911143,358,2017,384,1
66668,38434844,1085,2019,308,2
66669,80569929,40,2019,597,5
66670,25116727,120,2022,823,3
66671,16982683,811,2018,367,4
66672,76946625,924,2022,344,5
66673,77274953,367,2020,181,2
66674,97727133,307,2019,504,1
66675,95336077,978,2017,442,4
66676,54943985,659,2019,752,5
66677,71727954,152,2022,742,2
66678,97070424,1140,2019,833,2
66679,20207220,1064,2019,384,1
66680,99174132,587,2022,632,3
66681,21613016,226,2020,216,4
66682,79738571,844,2021,461,2
66683,37818613,14,2021,874,3
66684,42829228,1024,2020,230,2
66685,36059818,706,2017,494,2
66686,88550714,64,2021,485,4
66687,77398871,576,2017,972,2
66688,97480624,800,2021,273,5
66689,21744818,231,2019,946,4
66690,70595890,757,2019,865,6
66691,76393207,353,2021,290,4
66692,36043745,303,2019,621,4
66693,22702514,1119,2020,572,1
66694,49696797,940,2021,260,2
66695,23000198,869,2018,483,1
66696,63989915,38,2021,184,3
66697,96709152,308,2018,919,2
66698,31596109,320,2020,106,4
66699,16900082,82,2017,397,2
66700,41923753,423,2020,677,1
66701,44726959,743,2017,622,2
66702,61321612,823,2021,704,5
66703,39332501,822,2020,312,1
66704,82934923,606,2017,401,6
66705,10898280,862,2020,699,5
66706,24982645,907,2022,757,2
66707,30325954,501,2021,835,1
66708,85078074,1095,2022,563,4
66709,89206217,839,2017,166,3
66710,79699386,860,2017,653,2
66711,95709136,698,2019,498,2
66712,33203017,710,2019,81,1
66713,39815701,895,2018,621,2
66714,33483738,279,2019,324,1
66715,37833769,558,2019,73,2
66716,33110684,520,2021,567,6
66717,44643571,400,2022,682,3
66718,78135018,646,2017,418,3
66719,11130037,919,2021,269,1
66720,61445107,808,2020,271,3
66721,50992835,858,2019,818,11
66722,69175601,1109,2018,347,3
66723,69495638,610,2019,858,2
66724,14513044,885,2021,923,11
66725,98492930,641,2022,680,2
66726,11158051,195,2019,292,1
66727,54906387,73,2018,286,1
66728,89859557,180,2017,215,2
66729,98261260,257,2020,299,6
66730,83142699,235,2020,190,1
66731,79828809,930,2017,133,1
66732,91596919,295,2022,597,1
66733,46120310,638,2019,614,6
66734,12630751,481,2020,853,2
66735,61539200,1109,2022,553,4
66736,45682605,971,2020,175,4
66737,87135098,742,2022,993,2
66738,32635157,402,2020,733,3
66739,37881724,1049,2019,816,6
66740,32569856,484,2017,240,2
66741,85813781,822,2021,397,4
66742,93347783,429,2020,412,5
66743,60096481,63,2018,626,1
66744,29291936,598,2019,840,5
66745,11169741,889,2018,647,4
66746,89493116,364,2019,334,1
66747,74819682,206,2019,586,4
66748,33692284,833,2020,189,6
66749,64979913,695,2022,34,3
66750,85023986,732,2019,78,5
66751,49930834,749,2019,732,3
66752,37638451,1093,2021,832,2
66753,12358441,989,2021,122,2
66754,86439460,791,2018,428,4
66755,77885277,755,2020,700,2
66756,84784515,706,2017,63,5
66757,38577297,492,2017,591,1
66758,80958040,567,2018,152,2
66759,31200965,47,2018,655,3
66760,88732424,432,2020,247,1
66761,33713028,10,2020,520,3
66762,40146399,651,2020,457,4
66763,51740620,290,2022,170,1
66764,15185027,7,2018,721,1
66765,59534137,322,2018,861,6
66766,40357357,997,2017,754,1
66767,14032071,1014,2021,900,1
66768,85367595,220,2021,521,5
66769,36441040,79,2021,995,3
66770,55991546,377,2017,339,1
66771,39955642,206,2018,249,5
66772,93910667,1091,2019,140,1
66773,96227949,233,2022,894,6
66774,32263149,222,2018,120,8
66775,65150731,45,2017,686,6
66776,41580260,1032,2018,486,1
66777,58295693,962,2019,491,4
66778,77927588,859,2018,523,2
66779,38218810,35,2017,474,4
66780,94501160,788,2018,240,1
66781,31997659,1032,2021,579,2
66782,32292959,63,2019,902,2
66783,90552572,952,2018,769,5
66784,26889402,269,2022,455,5
66785,14779902,1102,2017,75,2
66786,51034767,733,2020,926,1
66787,36692762,1058,2018,968,1
66788,25742743,716,2018,745,3
66789,78190139,355,2022,414,2
66790,37903387,171,2022,491,3
66791,60622085,716,2019,831,1
66792,98966887,875,2022,497,5
66793,89444144,184,2018,645,6
66794,97696042,775,2021,955,1
66795,62571112,48,2018,147,1
66796,13149394,407,2022,572,6
66797,15725112,1140,2020,900,1
66798,98929330,257,2020,105,5
66799,96203243,271,2020,154,6
66800,61549903,959,2021,677,2
66801,20867634,1069,2019,311,2
66802,26366535,342,2020,242,5
66803,84113949,932,2022,837,6
66804,40215555,564,2019,288,5
66805,28889200,699,2018,242,2
66806,51678950,99,2021,282,1
66807,85364448,660,2019,791,1
66808,91113250,416,2021,173,2
66809,47460820,48,2020,783,4
66810,97458866,293,2021,769,2
66811,16561627,413,2017,153,6
66812,49899759,535,2017,485,1
66813,26813030,698,2022,596,4
66814,40315838,281,2020,741,6
66815,31446680,55,2021,402,3
66816,27718755,534,2021,823,1
66817,86631446,764,2019,254,1
66818,34376459,439,2019,653,6
66819,85662352,944,2020,698,1
66820,22017615,201,2022,586,4
66821,53928048,319,2021,841,1
66822,29480167,1014,2022,4,2
66823,65263109,601,2019,506,6
66824,16093533,320,2018,892,2
66825,12583980,616,2022,480,4
66826,29381472,951,2021,63,5
66827,98825504,1132,2020,788,8
66828,44082374,38,2018,659,4
66829,67457951,189,2020,295,4
66830,13623856,259,2019,411,2
66831,59899566,533,2018,411,3
66832,22501821,578,2017,530,1
66833,21996712,908,2022,587,8
66834,36100064,1007,2022,259,11
66835,70987327,93,2022,449,3
66836,38149737,461,2019,106,2
66837,34449462,219,2021,539,4
66838,42286323,1141,2019,7,7
66839,40317586,295,2021,65,2
66840,26164718,56,2020,138,1
66841,27508512,1075,2022,537,6
66842,56131183,160,2017,697,5
66843,53536762,109,2021,405,1
66844,22682834,1091,2018,804,4
66845,59851885,356,2022,837,1
66846,75167615,5,2020,653,1
66847,31186803,986,2021,479,3
66848,55270539,650,2017,257,1
66849,49039409,1131,2021,684,3
66850,68332344,532,2022,153,2
66851,85419277,531,2019,729,2
66852,62946197,39,2022,522,2
66853,54990621,1141,2021,725,4
66854,57249454,877,2017,504,1
66855,96498773,1086,2020,437,2
66856,33209061,875,2018,796,2
66857,30088840,746,2021,436,2
66858,35582318,543,2017,913,3
66859,73148968,1102,2019,408,1
66860,92687001,758,2019,639,6
66861,87130466,738,2019,629,6
66862,74011683,303,2022,284,2
66863,42022438,9,2017,271,4
66864,72426109,83,2020,315,5
66865,96269306,863,2022,115,4
66866,51596343,595,2021,929,3
66867,53885491,172,2021,607,1
66868,75005121,630,2020,428,1
66869,58683574,797,2022,152,4
66870,17009917,169,2019,570,5
66871,60833914,446,2018,899,1
66872,14980137,659,2022,589,2
66873,61919509,752,2021,37,3
66874,63047093,809,2021,189,2
66875,18808939,490,2017,824,4
66876,68874839,113,2021,30,2
66877,63913232,990,2022,931,7
66878,58469246,135,2020,823,5
66879,38134438,821,2021,219,5
66880,39003172,263,2021,650,2
66881,49385957,916,2017,481,6
66882,84829965,961,2019,178,2
66883,69083592,685,2020,377,6
66884,24272637,301,2022,709,3
66885,32740479,202,2021,301,2
66886,21909057,84,2018,884,6
66887,51507376,996,2017,904,4
66888,86197575,644,2019,296,1
66889,25783647,953,2020,301,4
66890,23568066,588,2020,466,5
66891,19764010,1045,2018,232,4
66892,10702351,414,2018,325,1
66893,69286007,124,2018,582,1
66894,69847116,686,2017,963,2
66895,81100724,63,2018,364,2
66896,58585106,145,2020,660,6
66897,17906174,944,2022,401,2
66898,75124255,332,2021,779,6
66899,73086318,771,2017,589,1
66900,53267671,913,2019,944,3
66901,58991419,310,2019,48,1
66902,30090120,849,2022,243,4
66903,52681658,1117,2019,848,4
66904,91023628,344,2018,229,4
66905,34568865,822,2019,796,2
66906,42593105,1119,2020,356,2
