sep=<tab>
4452	ת.ד 180 , שעב	בסאם זעיר ערעורי תיקון צמיגים	04-9582132
4453	כביש ראשי , ראמה	דואהרי נביל - המכוון	04-9881823
4454	רח' העמקים - בית הדר , טבריה	מוסך בנדלי ג'ורג'	04-8715920
4455	ת.ד.61 א.תעשיה , קצרין	פלטה נחמיה	04-6961944
4456	ת.ד. 2465   הגדוד 22 , עכו	עתאבא ווגיה	04-9910949
4457	רח'  בולטימור  א.ת. עכו דרום , עכו	חוסרי עומר - מכון טכנוליין	04-9914843
4458	רח' הגדוד 22 , עכו	בסול עאדל - מוסך	04-9914718
4459	אזור תעשיה דרומי , עכו	עגם מוסכים ונגררים בע מ	04-9876000
4460	ת.ד.6386 החרושת 67 , כרמיאל	מוסך סגול בע מ	04-9980808
4461	מוסך א.ל.צ.ד.נ.גלבוע , תל יוסף	עטיה מוחמד - חשמל חרוד	04-6531614
4462	רח' נצרת 7 א.תעשיה , שפרעם	סבאענה מומחד  מוסך אחים סבאענה	052-3269218
4463	תד'57 פארק אל רום א.תעשיה דרום בלטימור , עכו	אחרינו סמי - ספידומטר סמי	04-9915888
4464	לוחמי הגיטאות 24 , נהרייה	עוטור פראג' מ.ב.העין השלישית	04-9925020
4465	מבנה 13 תא 3 א.תעשיה , חצור הגלילית	אלמוג אזולוס  מוסך דניאל	04-6934415
4466	ת.ד.2499 רח' הר הקפיצה , נצרת	א.ע. אמין נצרת בע מ	04-6084994
4467	שכונת אל - שרפה , אום אל-פחם	מוסך אלאמאנה בע מ	04-6110441
4468	רח' יהושוע חנקין 17 , עפולה	מוסך רעים עפולה 2002 בע מ	04-6593889
4469	ת.ד.257 ג'ת , ג'ת	אבו חמדה חאלד - לב המוסכים	052-5402198
4470	דרך חיפה 18 , קריית אתא	גורג כוכב הרכב בע מ	04-8720532
4471	א. תעשיה תד'4257 , חצור הגלילית	מוסך אור ירוק בע מ לפחחות רכב	04-6936786
4472	תד 21006 המעין 8 הר יונה , נוף הגליל	נגמי מוטורוס בע מ	04-6461222
4473	השיש21 , חיפה	א.ר מילר - ראסם חסאן אליהו אוחנה	054-4944108
4474	מנחם בגין 196 ת.ד.3006 , עפולה	א.א שרותי רכב עפולה בעמ'	04-6402404
4475	רח' אריה שינקר 39 , חיפה	ריא עבדאללה צמיגי תמר	04-8720170
4476	המלאכה 27 תד'1909 א.תעשיה , טבריה	בכר ניסים מוסך למכונאות רכב	050-7371501
4477	גרנד קניון חיפה תא חלוקה 175 , חיפה	רוחצאומט 1986 בע מ תיקון צמיגים	04-8121828
4478	פנקס צבי 39 עפולה עילית , עפולה	מוסך תלי כץ בע מ	04-9817448
4479	עכברה ד.נ.צפת , צפת	מאזיד חליחל עכברה צפת מכונאות	04-6921896
4480	ת.ד.2838 השרטט  18 , עפולה	מוסך מונזה בע מ	04-6401202
4481	דרך פלימן משה קניון חיפה , חיפה	אריק צמיגים בעמ קניון חיפה	04-8510888
4482	רח' הארבעה 7 א.תעשיה , עכו	פאחורי ג'וני חשמל ומיזוג לרכב	04-9915683
4483	א.ת.סכנין ת.ד  1213 , סח'נין	י.ג'ינו  בע מ	04-6749266
4484	א.ת.61 בלפור 8-195 אור עקיבא , אור עקיבא	כחלון ציון מוסך רכב 2004	04-3721152
4485	ת.סונול ת.ד. 1065 , מג'דל שמס	סעד מחמוד מוסך יפן פחחות וצבע	04-6982581
4486	א.ת.כפר עילבון ת.ד.450 , עיילבון	נג'אר מעלוף גאזי ועזמי פחחות רכב	04-6780106
4487	א.תעשייה המחצבה ת ד 6210 , נצרת	עלא אלדין אבו אלהיג'א	054-4830681
4488	תחנת דלק כאוכב , כאוכב אבו אל-היג'א	עדואן חיאדרה פנצריית כאוכב	052-2411879
4489	רפאל מכון לשם ת.ד.2250 יחידה 100/7 , עצמון שגב	אופרייט ליס בע מ.רפאל מכון לשם	04-8184000
4490	מאיר זורע מס' 1 חוף הכרמל , חיפה	אגד חברה לתחבורה בע מ	04-8549256
4491	ת.ד.30050 ד.נ גבת , גבת	אוגנסטוף גדעון אור העמקים	052-3030011
4492	מ.מסחרי עין שמר , עין שמר	מולטי ריטייל גרופ בע מ	04-6248030
4493	יהודי פקיעין 8 ,ת ד 3325 , חדרה	כהן דורון מעבדה אלקטרונית לרכב	04-6337347
4494	ת ד 345 , אום אל-פחם	חלקי חילוף וגרר עבד בע מ מכונאות	04-6310615
4495	החרושת 29.ד.1107 א.ת. , כרמיאל	ג.ו. בית הרכב	04-9985576
4496	שלמה בן יוסף 38 , קריית אתא	שטרית אבי שני שרות לרכב קרית אתא	04-4872023
4497	האשלג 14 תד'25362 צ'ק פוסט , חיפה	מורג'ליאן גון - מוסך ג'וני	04-8401716
4498	האיצטדיון 41 ת.ד.25147 , חיפה	גולדנברג יעקב מוסך מאסטר	04-8491082
4499	עראבה כביש ראשי , עראבה	מוסך מוניר חלו בע מ	04-6743453
4500	בעלי המלאכה 1 , חדרה	חזן יעקוב אלקטריק רכב חשמלאות	04-6225774
4501	תד' 99667 רחוב התעשיה תל חנן , נשר	גבאלי רג'א אוטו קיט צבעות רכב	054-4400001
4502	כפר עילבון ת ד 937 , עיילבון	רושרוש עיסאם חשמל רכב הגבעה	04-6784785
4503	כביש ראשי  ת.ד.   86488 , כפר קרע	חנדקלו איאד פרונט איאד הממוחשב	054-4750275
4504	ת.ד 2302 גוש 12201 ח'78 , אעבלין	מוסך חדאד עזאם בע מ	04-9866343
4505	א.ת.חדש מול מ.הכדורגל תד'1953 , סח'נין	טרביה חמודי דאור מוסך חמודי	050-5568125
4506	א.תעשיה ת.ד.402 , ערערה	מוסך אבו חפיזה בע מ	04-6315072
4507	רחוב תדהר , פרדס חנה	מלאכי ארנון אנדורו	04-6373499
4508	רח' המלאכה 18 תד'1142 , כרמיאל	פאר מוטי אוטולייט מכונאות רכב	04-9987701
4509	א.ת חדש צפת ת.ד 3063 , צפת	חשמל ציוד כבד יוסף ובניו בע מ	04-6972851
4510	התעשיה 7 , נשר	קוסקוסי מחמוד מכונאות רכב	04-8212356
4511	ת.ד.314 התעשיה 22 , תל חנן	זבידאת סולימאן מוסך הכרמל	04-8240035
4512	בקה אל גרביה תד' 1376 , באקה אל-גרביה	דקה עסאם מוסך הדקל בקה אל גרביה	04-6283198
4513	פארק הצבאים ת.ד.836 , בית שאן	מוסך הגלבוע בע מ	052-3795705
4514	ת.ד. 6437 רח' היוצרים25 , כרמיאל	ביליה חיים מכון למצננים ופליטה	04-9887814
4515	צחר פארק תעשיות ת.ד.667 , ראש פינה	צ.ח.ר. שרותי רכב בע מ	04-6802875
4516	ת.ד.169 מעלה עירון , זלפה	מוסך מגידו שרותי שמירה בע מ	050-7200676
4517	מושב עין העמק א.ת מועצה אזורית מגידו , מגידו	מזרחי דרור פנצרית א.ר.ש מגידו	04-9890902
4518	ת.ד.126 א.תעשיה , חצור הגלילית	נסאר בנימין - מוסך חצור	04-6931151
4519	רח' קומבה 34/א א.ת.דרומי חדרה , חדרה	חנוכה אייל מלגזות הרמה חדרה	054-4218221
4520	א.ת.צפוני ת.ד 12342 , קריית שמונה	מוסך כוכב ליין  בע מ	052-6701113
4521	ת.ד.5812  א.תעשיה , מעלות-תרשיחא	מישל שאהין חשמל ומיזוג לרכב	04-9570575
4522	רחוב הנחושת 11 ת.ד.6271 , כרמיאל	אמנון מסילות בע מ	04-9882818
4523	א.ת פארק תעשיות ת.ד.1 , דלתון	מטיילי צפת בכנען בע מ	04-6990588
4524	שדרות מנחם בגין 198 , עפולה	רשיד מחמוד  פנצ'ריית העמק	04-6405858
4525	ת.ד 3005 , נחף	מוסך סרחאן בע מ	04-9984373
4526	א.ת.ת.ד 30 , כפר חסידים א'	זובידאת חוסאם צמיגי הכפר 2005	04-9040944
4527	פרידלנדר 8 א. תעשיה ישן , חדרה	אבדלימוב אולג מוסך אולג למכונאות	050-3434704
4528	000000000000000 , לא ידוע קוד 0	מעבדת מכון התקנים  הישראלי	00-0
4529	000000000000000 , לא ידוע קוד 0	מעבדת  מגל אפקה	00-0
4530	00000000000000000 , לא ידוע קוד 0	מעבדת אריאל	00-0
4531	0000000000000000 , לא ידוע קוד 0	מעבדת הטכניון	00-0
4532	000000000000000000000 , לא ידוע קוד 0	מעבדת היט לחקר הרכב	00-0
4533	צומת ערערה תד' 1515 , ערערה	מוחמדבן דאהוד מוסך דיזל מחלף עיר	050-8663073
4534	ת.ד.254  א.תעשייה , ריינה	נ.ר.כוכב המוסכים בע מ ריינה	04-6080450
4535	רח'  רבי חיים  א.תעשיה , טבריה	מוסך קו האופק רכב ויזמות בע מ	04-6723898
4536	ת.ד 24 א.תעשיה , חצור הגלילית	שער הגליל 2000 בע מ	04-6800264
4537	גני תמרה ת.ד 1298 , טמרה	רואן צמיגים למסחר  (2018) בע מ	050-6712510
4538	המלאכה 10 א.ת , עפולה	מוסך מרכז אחים עיד בע מ	04-6595739
4539	א.תעשיה ת.ד.285 , מעיליא	טוני איוב מוסך לאמריקאיות	04-9977072
4540	אום אל פחם ת.ד 151 , אום אל-פחם	גליון אחמד פרונט אםאלפחם הממוחשב	050-2040592
4541	רח' הפריון 2 א תד'21046 , נוף הגליל	צמיגי רמזי ובניו בע מ נצרת עלית	04-6451888
4542	צור שלום  ת.ד. 1612 , קריית ביאליק	אוחיון חנניה בדק 2007	050-7881541
4543	תד'2640 מ.ברבור משה בורנשטיין , עכו	ג.פ.י מוטורס בע מ	04-9551525
4544	רח' יהודה הלוי 7 , טבריה	עזמי עואד מוסך חביב פחחות וצבע	054-9706513
4545	רח' פנקס 28  עפולה עילית , עפולה	טייר סנטר רשת צמיגים בע מ	04-6425557
4546	א.תעשיה חדש ליד תחנת משטרה , כפר כנא	רינאוי שירותי רכב בע מ	00-6519980
4547	רח' המלאכה 6 א.ת עפולה , עפולה	סעיאדה פאדי סטרטרים העמק עפולה	057-7599842
4548	ת.ד.  9774  ליד אצטדיון דוחא , סח'נין	פנצ'ריית ויסאם בע מ	04-6745954
4549	א.ת.חדש תד'2559 ע'איצטדיון הכדורגל , סח'נין	אבו יונס זידאן מכונאות רכב סכנין	050-5567719
4550	א.ת.ציפורית תד'889 , נוף הגליל	ס.נ.ה שאמא מרכזי רכב בע מ	04-6553056
4551	מרכז מסחרי דרך בית החולים , עפולה	מולטי ריטייל גרופ בע מ	04-6426130
4552	קיבוץ אשדות יעקוב איחוד ד.נ עמק הירדן , אשדות יעקב (איחוד)	מוסך נהריים בע מ	04-6756298
4553	העמלים 3 , חיפה	בלומנפלד מאיר מחוונים וטכוגרפים	04-8419717
4554	רח' העבודה 72 , נוף הגליל	אמין אמין מוסך אלאמין נצרת עלית	050-8494919
4555	תד'671 א.ת.חדש שפרעם , שפרעם	חילף שאדי פחחות רכב שפרעם	050-7265822
4556	זלפה ת ד 726 מעלה עירון , זלפה	ג'בארין מדחת מוסך מעלה עירון	04-6402998
4557	מ.אזוריים ד.נ. עמק המעיינות , בית שאן	י.ברק  שירותי רכב בע מ	04-6065755
4558	תד'8647 כפר מזריב בית זרזיר , זרזיר	מוסך וגרר השלום מזאריב בע מ	052-8709109
4559	א.תעשיה - מבואות הגלבוע , ברק	מוסך האחים מ.ס.ו למשאיות בע מ	00-6426688
4560	זבולון 164 ת.ד.416 , קריית אתא	בוקאי סאלח - מוסך סאלח	054-5750740
4561	המלאכה 10   א.תעשיה , עפולה	חילו כמיל  מכון כל בודק	04-6453963
4562	ת.ד.602 , כסרא	אלמן נהאד מוסך כיסרא למכונאות	050-7485052
4563	א.תעשיה   ליד מוסך המשפחה , שפרעם	זערורה מוחמד מוסך ענק הרכב	04-9860385
4564	רחוב המוסכים , נצרת	כסאברי נעים מוסך מרכז נצרת	04-6012016
4565	כביש אבו נאר ת ד 1407 , באקה אל-גרביה	עתאמנה מוחמד מוסך ע.מ.ר.למכונאות	050-7312517
4566	דרך חיפה 6 , קריית אתא	כהן שלמה מוסך	052-2846041
4567	תד'478 רח' המסילה 3 , תל חנן	אלון שירותי רכב טובי בע מ	04-8491647
4568	האיצטדיון 18 קריית חיים , חיפה	ביטון יוסף - צמיגי יוסף	04-8725552
4569	דרך חיפה 8 קריית אתא , קריית אתא	אדריס חסן מוסך המועיל	052-3718281
4570	תד'339 א.ת.חצור , חצור הגלילית	סטניסלבסקי תומר קפיצי רמלה	04-6937977
4571	תד'294 שכונת ג'בל אלקחאויש , אום אל-פחם	אגבריה ח'ליל מוסך אדריס למכונאות	04-6112089
4572	רחוב כצנשטיין 45 , חיפה	גונדובין סרגיי מוסך מוטורס	04-8720575
4573	רח' החרושת  ת.ד  1271 ביאליק , קריית ביאליק	חמאדה אחמד מוסך פחחות וצבע לרכב	04-8741372
4574	ת.ד.12 א.תעשיה , כפר תבור	מסאדי מוחמד תיקון טרקטורים	04-6769276
4575	רחוב האילן 1 א.תעשיה חדש , אור עקיבא	טסט פיקס בע מ אור עקיבא	04-6266332
4576	היצירה 3 א.ת.ג , נוף הגליל	אבו ליל עבד אל ראוף אגזוזים	04-6464321
4577	רח' היצירה 5/2 א.תעשיה ג , נוף הגליל	פוגרבנויי סטניסלב טכנו סקאנר	04-6010351
4578	שכ' עין ג'ראר תד'3090 אום אל פחם , אום אל-פחם	מחאמיד ראמי מוסך ראמי אום אל פחם	04-6311135
4579	גוש 12165 חלקה 15 תד' 985 , ערערה	מרעי איאד	052-3876421
4580	איכסאל תד'673 א.תעשיה , אכסאל	מוסך דיזל חסן שהואן בע מ	04-6560357
4581	א.ת.חדש תד'3864 גוש 19269 חלקה 20 , סח'נין	מיעארי ג'לאל מוסך רינו מיעארי	052-2474746
4582	גוש 17510  תד' 6866 נצרת , ריינה	מוסך מלחם ועטאללה בע מ למכונאות	04-6455159
4583	רח' המעין 8 הר יונה א. תעשיה , נוף הגליל	התפארת שירותי רכב בע מ	04-6556861
4584	א.תעשייה חדש , דאלית אל-כרמל	חסון מאהר - פרטונט העוקף	052-6684117
4585	רח' המגל 12 , עפולה	לוסיא גלס בע מ	050-8688939
4586	קומבה    14 ת.ד. 3176 , חדרה	א.פ.צ.שרותי רכב בע מ חדרה	04-6337696
4587	א.תעשיה ת.ד.219 , מג'דל שמס	בריק סאמר מוסך למכונאות הרמה	04-6984419
4588	ואדי סקיע עמוד א 1268 , שפרעם	זערורה חליל פנצריית ספורי שפרעם	052-5236038
4589	תד' 241 כפר חורפש , חורפיש	מחרז רבאח פנצרית חורפש	04-9572044
4590	יהודה הלוי 36 תד'2263 א.תעשיה , טבריה	כהן ברי חשמל רכב בע מ	04-6720203
4591	עראבה גוש 19382חלקה 42 , עראבה	חילו מוחמד מוסטפא פנצ'ריית הגליל	050-5929621
4592	כפר אעבלין תד' 1315 , אעבלין	חאג' ג'יריס מוסך ג'ורג' אעבלין	04-9865807
4593	מתחם שפע שוק תד'6475 , ג'ש (גוש חלב)	מנסור שרבל פנצרית צפת	04-6921940
4594	תד'816 ג'12132 ח'36 , כפר קרע	כבהא סאמי מוחמד תיקון רדיאטורים	050-7282645
4595	כביש ראשי , ברטעה	גובראן כבהא  - מוסך גובראן	04-6114848
4596	כ.ודי ערה תד'190 ג.12157 ח.50 , כפר קרע	צמיגי עירון בע מ כפר קרע	04-6351972
4597	קיבוץ לוחמי הגטאות משק 119 , לוחמי הגיטאות	דובי וייס שרותים טכנים בע מ	04-9933877
4598	א.תעשיה ת.ד.342 , שפרעם	אשקר טארק  מוסך הנאמן	04-9504243
4599	א.תעשיה דרומי תד'380 , מגדל העמק	שלבי פואד מוסך שלבי למכונאות רכב	04-6541407
4600	המתכת 5 א. תעשיה ב , נוף הגליל	אבו אחמד אחמד מוסך האחים נצרת	050-5745832
4601	הפריון 6/5 א.תעשיה ג , נוף הגליל	ברקוב זכריה כל בו המומחים	054-7898194
4602	תד563 גוש 02340 חלקה 48 , אום אל-פחם	דעדוש אסעד מוסך דעדוש לפחחות	052-5910240
4603	קיבוץ אפיקים ד.נ עמק הירדן , אפיקים	טאהא סלימאן פנצריית אפיקים	054-4933135
4604	תד' 565  הגדוד  22 , עכו	אבו פדילי ח'אלד  מכון הספידומטר	04-9916551
4605	ת.ד. 19391 , דייר חנא	חלאילה מוזהר מוסך המומחים	04-6789459
